Id,Price
2071,183360.95663658646
8604,191421.68788337059
9346,202595.63681097102
3945,197917.16759868912
3420,134312.16049236845
10842,127803.35406169406
725,159348.9695709233
13931,193547.59444071355
16330,238881.35966852587
9066,383940.0790291812
3326,299612.3376276359
1556,267594.2126635241
6579,104795.72502484443
13877,161733.53635618938
9857,329296.12704206764
7302,250322.27773443854
5684,187446.12403945913
6513,227774.27137877035
11342,115854.90118565882
16561,236212.9314261374
6885,177672.97971297876
9308,182208.89482356736
2559,236789.43769947827
6648,181621.17709853794
15260,167860.14249520804
5113,192232.23996691697
16492,192066.28984123273
12034,285547.7417226633
7248,211571.8168842445
2171,212715.95984399223
10594,164324.72003483423
13241,185928.9367043389
7032,144259.5258364678
4884,169245.26786006286
903,228307.33840506512
162,167663.3128616366
6566,274989.10129928356
8249,128237.94953670591
13106,202526.00314075212
256,122323.43543466246
7976,163987.5883565975
8575,182473.0536946806
7591,288590.26025325444
3204,205971.21205877714
15804,189997.02012596282
1525,309831.5003751637
9038,197254.3059431096
13628,184861.27272404867
10016,212345.38205513323
10208,226772.5240744314
2008,184708.51019754595
13029,193579.1966233306
5099,125702.32880151313
9923,292369.4748754252
9461,120018.2432926705
11086,187449.00661374425
15057,262483.29171058396
10689,184903.83338952533
2053,219751.50190080274
16630,170409.14044807223
4985,165953.3786459439
13881,290589.25247641205
13225,193088.52848589365
5779,67396.94915239964
10262,181530.76417419146
10762,205999.90498989352
9513,198702.30188940416
11128,162729.4527882862
2074,294128.3219788425
933,188121.53478971985
2780,164317.4893757051
6594,111670.8500661952
15394,298691.47847618716
14863,155609.4943692618
6698,221313.57035297167
1611,256070.62615881287
174,182982.06237960406
5160,246304.51003154292
3295,319037.25476006436
4559,378196.70074850455
8254,174965.76581091492
10228,105590.45054702583
13924,134613.25676843364
15341,242571.83191033683
4353,173003.92740360275
4334,68734.04275578445
1872,174297.2631961231
7823,185413.8809897495
310,151890.37916993638
3704,214111.33467711747
11615,315185.0971655401
6605,207195.34937039056
3381,191955.8615080956
2143,140762.59603665778
3191,263316.7581999338
13980,133503.82887077398
15613,164511.01674299935
10943,278021.9787048107
9654,162731.7195595718
16053,332031.25917970017
14931,218522.30914434325
8299,250696.95892149542
2147,171511.03872332812
11567,460273.9807876691
5905,132245.54391476282
11160,113004.04144547893
8275,145516.57896223466
16398,274356.46721613966
11229,189015.3770851611
10309,161559.85027410122
7340,276672.152795625
7653,156863.70323673825
272,201223.92785171216
9831,224422.57088177363
5016,156891.8274246334
5968,77422.74907017239
796,240340.25060402113
12123,129849.30435810193
16629,166176.99527290548
2637,187351.22103457095
6194,222362.63064324684
6216,354204.78979309445
14346,172484.6078222423
6428,136528.62709469732
2891,239717.34701507248
84,171995.38720739112
9260,216859.92026763782
15250,135511.61168659918
2348,187058.24331532733
10427,266560.4289805049
13230,214148.3811550731
1691,210286.150172791
8803,130769.28961034636
5464,220384.78733007459
10559,113249.25796242677
16787,303697.80078709597
4278,156105.67195285286
6183,160445.89196127895
12775,161222.65108696328
10104,173245.5158333297
13663,193194.86319437853
9404,250429.42086889857
14724,212196.46701669547
10040,184891.6981831652
4646,191678.53134637233
4754,154261.5182414213
3310,216732.92141187246
2003,196208.5283184181
7312,214640.43586757276
10921,232432.74620336507
13419,276274.04272247024
10105,158236.6709127498
2196,418185.18498941144
12659,235450.69606371876
4380,227811.66299595803
10847,155989.6766839331
10805,284037.05550009443
8709,93648.94557762865
8319,176078.1577893722
2215,186943.21953605008
7000,196810.06515363755
7701,105315.2259572362
9678,195918.95699413735
14026,183099.6647318453
7971,166367.68413995762
13734,143250.85124571703
16483,198088.69173654434
6150,211954.60288916767
2931,281189.6945341578
5418,184534.4200195967
1662,470198.68317779765
2441,213627.1154388195
669,121256.08296124908
7734,192319.73744826202
6010,252431.28131799237
266,130851.58662385246
632,138747.3490116776
16221,104833.31585589531
11832,173177.5872378498
5035,135852.70392382573
37,113045.0016145192
6168,179742.79568035074
11757,188539.59728379664
8086,129139.67630737653
6529,235668.08078786594
15121,185857.84820373103
13904,139836.72953403977
3711,201301.71389745385
16563,128539.10669592155
14494,181830.08408093028
3006,220499.18558729388
15299,98930.45601434459
92,282393.7704728223
8066,172637.59664136235
16071,199228.27182461388
10662,131730.0814931456
3883,220890.04445483486
5511,121663.57742157769
2821,259493.12266853137
9570,198246.6615352204
4326,251363.7868869761
9251,228894.43002899957
9031,216595.78180239376
12689,174874.73036998845
16380,247762.63567600914
1053,250827.52282098477
4568,176740.19828537144
16140,115173.69426818755
14356,369510.14550645975
8466,178462.3246984611
15652,138972.22447726186
3285,124193.7467187353
3198,164823.28885731017
14088,426310.3058393683
2268,135756.65732618817
15472,228194.21835183076
1203,225181.86889627375
7157,339737.4127756352
6886,192642.08600838587
5083,250457.72356218394
7467,115952.68524344958
14068,198997.3670578616
2080,177506.45722830345
10865,165494.73085590074
13516,184885.08923460305
14150,205765.42361391976
7609,111220.09825107736
2144,367195.24992822803
10357,203221.34262161874
2396,251012.72714168037
1526,330397.10857987386
10890,254947.49846016767
8638,455726.4356431051
6050,247533.77103350728
7639,101749.7997720504
10544,195189.95743574025
9577,232595.8181482963
13195,212762.55992930612
3484,226792.0183894617
16668,469709.64609688753
7171,180044.47622047094
8547,218756.2173822229
12735,209376.36144796427
9093,203135.37787315226
15323,239500.1675425213
14897,146681.2782432669
5135,150049.44171772676
5327,193466.98106972658
13133,261162.30644579223
1676,286758.0016676589
16296,289663.3332923733
1095,143803.7294019894
12528,155441.99309908834
7348,277905.7181740197
11663,169388.35284092746
1803,184728.02329441893
1510,224791.7628453439
16045,181255.39975479842
2900,147686.72287069948
3236,161960.97795545828
1318,226422.84154976124
14948,220366.31451539457
7840,280027.3754625948
15325,176543.84700602308
8700,168197.19705063698
15706,197638.23952843025
14449,158100.59398540726
16117,190039.27828344598
4529,195212.73503759864
11199,196814.9091735078
4052,368419.52467491565
821,205618.11382897425
68,216005.34417661466
554,115522.58783763509
452,188084.58873930183
11394,289398.37402742176
11393,175070.59679189938
9535,169028.67117712848
4024,185431.20388477537
10069,215421.96958395222
12007,163230.47762616334
12368,408111.28833030094
1259,350705.9738891569
1124,327287.03755685285
3707,192084.60572017412
8767,165517.64793539103
1919,162903.80337278597
16741,159451.90433534267
6664,289426.653067915
5688,358547.87299283815
7799,158783.3957342154
14843,291363.13533275196
7532,154445.58297582294
8133,146237.01017758323
6264,328814.924131505
4125,155052.09136858027
2410,168822.24552092972
13607,234886.98487095282
1716,266276.21921493014
1370,153175.00106456902
2273,388875.2938009258
15298,327157.8559769045
4284,250071.65782786906
12303,138909.43317889838
7808,134807.96819088166
2203,140362.37198303186
7237,122949.61082058072
15864,157019.3797508426
2844,184380.0295305224
5729,168310.15375961093
11812,372516.4252006493
1779,156905.8806217611
6442,135272.7599090242
6160,209937.18905229773
8266,198873.2653013866
9903,154040.90193234905
2867,133172.36643401848
6998,178824.67547645938
13932,165758.97690094126
12587,162188.72399087768
3611,233605.75309691302
2646,283358.7426142165
1890,157968.43662325828
860,255877.79669815168
14187,187045.48488657174
12569,289634.12288878864
1276,94065.1340869385
12025,211050.1583238024
4890,306742.20115758193
14410,320876.84057485865
10352,259833.33314456802
11407,219369.12604954862
10384,172462.77813071513
7622,297690.66160957754
12578,160269.4862736186
15820,167447.62554067673
563,192094.88786154962
15226,165586.30505781044
6396,212516.95630499988
6247,139886.6854869108
3339,161651.71008206776
10975,271033.1127407066
7475,104083.74017145052
11129,187015.71971296665
3051,245407.69207383614
10232,238639.55437898933
14106,186084.93107457468
5502,224982.2601243404
4558,71090.9977290451
4181,140877.09204228688
8426,125969.48459691038
6611,148636.68112075352
14641,137734.81417250156
15539,272900.0578792869
13119,119987.87900862894
11716,181752.1071216691
7316,240515.78199032284
7791,101449.0797028677
13034,330130.92105155834
1068,240368.45799421257
4060,172936.51517413446
10172,216976.60268535416
2591,191989.36040358216
12494,332603.09037545626
7828,283208.5362286402
15284,182345.39153904762
7947,177319.1935903683
16335,218139.62537518173
10234,363288.32968885
2797,255115.62898508456
5341,231326.1945589018
3059,283877.66675443854
1559,69013.86286856659
15320,265691.87315087783
10284,348999.4666615448
4134,223921.98849968557
4481,213944.29245883453
7222,177829.91947183057
4062,219980.4632670936
2192,209703.84622055854
9637,176696.84142853436
16236,155163.9326906941
4272,164481.78000610374
9406,287876.3176380246
14309,229311.5380141576
1946,290353.03124754515
16235,234938.28549365076
7146,168275.56694496915
16784,216230.84399641145
349,329993.22811222775
6251,169576.97942968088
5128,357309.30717729934
11718,181170.34802713402
16721,86853.37441939522
12517,197856.2371575219
15961,188908.5363415977
9428,158415.9073756713
14541,149578.2110316616
10168,112714.32160371792
11270,166829.16813648408
13210,213160.21154509927
11518,164937.12195453994
12612,161965.02812570462
16352,114219.35595293132
9935,139171.1604914783
15521,267178.3250560827
11482,198755.56303808733
11443,180329.2503761295
9459,241975.90207899184
9218,170100.20539594776
854,145613.17995361064
5619,146573.3890217744
9208,170656.55584699032
4391,130405.1823394382
15207,170329.2804484498
7183,185157.516853413
16442,218367.60997395872
7936,81927.14587695143
10606,371975.42215376376
4979,156065.16911475896
4854,297259.1699948271
16476,123059.88196049236
10516,153445.34723461
16261,286929.47471919353
90,425071.4950248724
5433,181411.6373350401
14338,131661.1147137788
13487,207158.49218472943
8211,481249.5313927445
170,177610.70755780276
14051,95910.93012589903
10686,200247.00692840782
7595,296184.6797427726
6777,418358.0995461066
14661,182012.04444720407
13991,314741.0435033199
16795,171136.40271235767
2740,138195.6199854012
7368,312064.12523627514
2413,255013.983811217
1852,465882.85247840354
15200,322162.22041312495
8467,335359.4883786961
16379,274055.09763349453
3375,182756.29716046032
5945,499287.9937787188
2641,203322.14235653463
2837,317887.20649488276
3498,212983.36554183692
10876,154588.43802400495
1285,216650.82207988706
9285,238455.12959492675
4015,321208.8125136127
2526,183212.8549298501
7814,195253.69877577643
7117,273989.9474170559
12359,130140.9294275953
3303,271975.1319852303
13874,170859.83071131862
5484,188639.43631595653
15067,162705.5984262351
12639,222355.70734199838
3388,228897.0943352193
4256,207544.83500881784
15738,196002.51894238775
14049,193266.69258474975
15780,191669.49008184246
9564,175345.56937903946
11910,216914.8389306613
11315,194053.2905965559
1733,155801.74266101292
3910,331170.9603889227
7552,460062.4991323392
254,188901.3787715291
5222,198460.5039668678
8314,241797.649656595
16743,183157.37783920768
10335,114984.798850643
8226,294635.63085729635
12254,218074.95080377843
13152,213080.66231892668
15020,194399.03092627658
16349,226887.61894079432
11924,154482.93064349156
12543,186345.55438824414
14114,219938.01611828973
12318,259660.3455747146
15383,182985.02166987906
6679,206588.64598023548
635,162997.83564469902
15993,269611.7303872787
11375,202167.26971415608
11216,181339.63222168825
15401,224402.87715520966
11301,144527.34469757625
13804,261784.65975827572
10839,184808.5191714081
1588,327820.524317069
3596,204499.57605710425
5816,173278.17403388317
8099,148384.0339322543
6551,185290.5026175097
14075,498267.9108696506
13431,208901.59839450612
9481,319058.3038556889
5295,156125.41842806037
15859,337567.828046468
10634,287351.3832352445
444,228118.43123931412
11686,254055.41905628634
1213,211522.85086575337
13970,196875.40216075178
6849,465026.971519375
9911,239331.69538363192
5649,153313.6312762241
7184,233657.5304662237
5877,288372.9756698557
1655,297274.0734250654
15301,213274.17975145316
12389,233380.29201121652
5241,290048.5365749658
7048,171612.00066690624
10574,131282.1934578013
8593,128989.20427002692
4752,177292.95682168796
14663,188779.45056650293
10994,209885.97784784588
87,70211.30776740439
5132,119986.73670985145
6372,413618.40462911426
7411,285884.20355807454
3319,251384.27305937314
9355,128033.14239718005
5139,227776.664689215
56,291986.53923315066
3249,151073.0719954725
5047,82585.37822494016
13238,276826.8123374083
2190,246208.7673317694
15599,182231.63896971475
6542,160379.55211072857
1968,173463.9345667055
5630,179255.0347318225
9157,269862.7120179955
789,196669.48580023582
1413,264382.38304539607
12514,235132.13191043105
13459,142024.91922784725
1345,233251.79402027358
4034,209882.0956463945
15169,148532.04976061062
6770,239301.69942117215
3334,179327.6589712447
12998,152423.410472696
15870,226032.01697969082
1871,161777.43084169636
5770,147892.46097423622
13196,105409.77301268285
7633,226679.9497391855
10699,209488.02070572937
15470,197919.5158309109
1903,489791.56836384715
13860,217896.45559017124
7649,240546.05895259808
11043,244646.04501725038
2922,222102.2326600869
7538,323566.2411019576
9477,117375.01208319011
117,463554.79874874064
1457,260033.21556542531
7082,176173.04180930008
3053,261613.94175331297
12522,100949.66916719104
5744,453543.385852131
13566,366427.0953311598
1464,136589.0786759631
3852,127376.69712924038
9557,242728.00357747544
14719,402658.5840892568
13978,137196.57015356078
3286,152089.09406939853
13019,347670.8464123517
1421,149887.72732758737
13502,185831.63245637075
14811,133927.42756864068
9297,291820.08517053426
7749,502071.64530946576
16555,142263.20671701268
14576,179085.71816048387
12766,138708.81552692127
4679,188936.4809535045
10033,195725.73537794486
11231,247481.68068088248
15112,161696.5677533927
10617,177416.58520899017
2175,172299.7716885806
16502,471569.1617443341
10106,185996.87099409752
12561,151797.60801046257
15907,272699.32871177956
8069,118032.35065012466
8316,127514.68640594152
12343,245480.7588147372
12092,129792.69946062405
1527,167546.04724633292
10010,228741.2221853783
655,115384.98298989334
10549,162982.66439058608
3248,123975.73495984117
13499,319957.3143615343
14959,191995.05508083175
6070,155233.28124722224
11360,245597.35964353487
12102,204636.12923396472
11870,269114.0611358999
3713,111619.9313206254
3230,156025.98616744153
7742,230237.14576673025
15092,333577.8259473763
8728,288222.29149785783
3386,141342.406785652
9409,143673.9058389288
16545,259030.75074392813
3127,165182.7051696732
11344,185139.97333056547
2112,221634.5005287577
7310,200808.04229969176
6313,211527.5541166647
3681,392771.3997216123
5114,357749.41455463215
270,158484.30495839543
14350,175110.77236173445
12223,349147.77888677455
1066,160415.6810921371
16116,368360.9965503198
11410,476184.6378504265
4088,151511.38701179775
5956,192061.86848877766
14669,160146.7916759863
13871,141549.95142826336
4126,245510.05670339178
12114,212000.04602902554
16607,161498.21256638982
4266,221428.28999824572
13518,194424.80427767785
11856,259478.94825743616
3885,236120.5226948146
8891,153542.2336857006
4964,175126.89856606495
7696,151686.0137305445
6894,122629.57200820147
9766,149977.3759049171
4800,157279.6662137578
2840,196729.30614673404
4743,172171.16524455365
13562,491967.8278159351
8301,198865.8247247205
5405,172861.57499344528
1535,162493.34092921566
9073,128236.59993346396
1698,341650.78116828785
12262,235493.70729009618
6794,179610.82664201717
12701,178796.8106861733
8432,178897.98386226423
13540,137557.22967972665
8629,154944.85022255988
1440,184133.2745080293
8596,205152.99831612792
9575,275728.4028660706
14976,100348.16817899214
3149,217054.77200191817
5157,218400.7325139036
10748,175820.88331602007
9719,355748.13506530283
6376,182090.22389375075
9733,180857.43197798738
4749,214315.77714889054
4994,368181.17798384855
538,198591.715141864
5512,129991.55249624915
9778,173861.44009046658
9761,136428.19217426324
3174,396118.08593302785
13429,187537.46107158082
10467,74017.50374936065
14129,199618.21251414952
13608,209102.97140527767
11106,141294.24449439297
12048,171886.10447254684
1054,356528.4347225633
3582,221394.13459361796
1566,160825.61177236846
11529,138847.79493491753
11859,147819.24520961186
10582,151291.328056769
14907,480816.74402131187
14039,163339.09173029926
10489,155823.29916176345
3331,310422.58723346103
10153,242038.2828329869
5271,166012.47258489183
11871,365241.30908379116
776,127531.58336465579
3994,137777.2396974433
9433,70629.95060901884
14275,133366.49703770087
8030,246409.26501245087
8169,258442.4543929033
8053,191608.1531547758
4822,250096.56435333463
13197,224333.94595489025
13634,263832.9997286892
8951,164511.2922185023
12176,210646.77168074087
15471,145598.0259208533
14962,117128.84904597719
12512,134043.8616586298
8697,511723.8179144785
7095,220758.85456415542
13639,200096.2865970972
16660,172550.3547187186
5848,147268.78494815817
5386,186194.0844272375
10880,296801.79568352026
3954,179636.8163559619
13426,270413.3474066524
5966,207916.19038682315
16315,278287.49687935953
7455,173465.6855423713
11071,232364.8738298389
14740,222556.9191052465
16087,167943.19256308346
8931,252041.68318881045
15289,171770.35497451638
16089,256580.47816088985
12128,180799.76375858166
4724,225017.68185533836
8585,198456.01795948108
7188,243824.249451862
5423,151743.30265490097
10488,199303.12311851967
5980,231823.03262220294
8376,239674.95839579453
12397,129738.29482397862
16496,224575.99257523275
4891,236760.28351221257
9710,135062.49220996388
6339,160782.05495295726
244,161002.9228014599
5002,215388.65637162369
5358,195007.8978802665
7636,154736.59954196145
9361,316026.7596676168
3601,143363.36130286555
15755,157973.9939703382
172,180790.5403905224
3037,334510.382577702
577,240720.48543054087
3607,190662.3836982754
2515,112687.21718392542
10413,156231.0262882397
10511,238129.95849540867
4637,459317.05893963436
12736,275644.3558419748
9534,243650.2069957731
11641,163567.38592267514
10419,271491.2621016036
15313,209309.74050567645
14915,200447.3436530537
12409,398857.79626706545
9405,122612.23962769972
14066,198878.63262407074
14108,204270.2734932768
11931,234723.62409620307
11464,300171.53296838683
926,149170.40942244334
11190,217035.53531818758
10260,175982.0378184695
12712,203942.99905127686
1234,221163.2777484822
11608,97594.08423546549
3776,253861.90083074494
4881,204992.6818937119
10266,212316.6115434675
3262,231680.26105284103
3576,397793.00801196345
16604,411159.0887674245
8041,200200.14321134728
10691,244421.12208987694
8357,188285.8503684437
11661,149226.93124040138
4453,241643.99064750414
15936,219044.82266201932
8463,225922.1983527496
15770,223306.0401332016
466,173726.9613240694
14965,87039.44202228129
11227,170345.23874969798
9894,281088.5873761748
11746,198061.02238115438
4118,141811.38924048186
756,341460.54004175327
15589,169620.88970489294
109,332395.3315537671
5778,221673.30911795143
1731,88561.63077944772
3450,149840.21538164443
2961,207323.4987492443
222,169386.48748694896
11454,334862.52449615987
7339,184614.23892055842
12096,101510.60506965821
14074,207420.10754978802
4058,450535.7241234354
6603,269085.0155408775
3289,121638.81700028322
16681,271621.1936594134
8200,312256.028630615
3343,272966.298908915
7802,180772.25383845743
2082,400062.34313685837
217,248766.57149128793
1720,172673.61291881397
7224,231036.3539872821
6176,131812.80403595747
12571,258975.98136328996
16666,285361.51100984524
8908,199309.7074317552
6914,178286.00034772075
5428,195669.94737713598
381,180699.6921182831
3991,183080.7418437679
16365,276961.58790049894
1046,204212.16768569397
391,153805.3310456788
9212,335092.57181320497
3022,183772.82472535537
9961,113941.7795438662
6764,274504.6643716099
7720,170245.905594739
4809,228291.1759713987
8877,285734.5293520502
7817,175994.87350700033
10614,111648.20422914572
5553,264360.53001546016
16488,131969.1445449128
11002,157842.7559332231
13592,292718.4950225621
15050,233101.9479092144
13553,273692.3380232582
9041,196152.80230562028
5461,414249.9373531688
16274,400208.65880100767
2138,133254.1909768768
6245,161413.07811822087
8245,189886.15368121144
6491,222219.7076458151
13218,201955.0866819492
13101,105620.94552595772
10462,146697.27798567442
4079,187523.9144045661
1506,449209.48979822366
14107,127338.51886221256
12215,275291.61913023016
11576,317870.08300889656
10567,213808.02324772955
12713,216226.33215554256
1468,435993.1954370034
2549,268626.3786609757
4172,253681.11042094618
12380,235892.92111410762
3513,94320.54786255368
8165,260713.33158421918
1127,211031.49197558683
14601,416379.3878570507
15526,307866.03787736205
986,306993.8342450049
14968,217411.72858019118
9348,216217.4563146167
6317,282026.8953857589
7497,89422.65000664117
5079,341456.5622421053
528,173466.88356299445
10964,149853.11576829097
5812,314787.9212766386
11022,213135.90022752594
16251,131940.2425338014
5863,111435.40981704225
8664,220282.6825259326
5396,211174.9314346336
6917,255469.71752033674
12776,126577.2167357176
473,224345.7142159002
13333,210851.72593139045
13023,200416.58676408613
7357,214798.00150031393
10955,420677.4481072834
11914,359557.43674968026
12535,160991.56726004172
11205,185616.54816669715
13209,192351.24012458004
16119,316016.29483496584
2174,229325.28320598273
4834,214156.1830833223
10151,188867.70094788034
5584,209595.79122339006
6672,214610.94745816744
12858,279114.83845824155
5106,171894.91850999783
8884,182072.54147076153
13766,155415.5772627057
12556,125133.14156029548
12910,223798.99282907456
6258,128449.81991217077
7100,234979.05383104368
1793,172976.78492012722
3335,177867.50500498916
12835,191261.05922318518
10591,160409.09563959448
15707,235510.4820463861
16389,155417.9451466769
7440,379808.9609255301
6293,178749.9463789273
3937,185539.34826127364
16527,207746.1926839784
5102,251695.2970851342
10734,334390.7497320246
7986,164971.99569188314
6495,90566.04382080892
9571,242385.56783220274
5131,193912.86267818804
10761,360864.06357969507
143,409331.38676004694
13829,170324.4621480493
13662,235990.17962909414
1771,155924.0654626593
5448,196511.877018562
8594,161700.59451585045
12038,288806.30468223634
16471,180679.86111124023
16764,147477.28943702747
1282,163363.82533501703
15101,276666.27099758654
9473,137535.74600617727
2324,402649.0441052426
14448,229325.2852305068
6000,74059.32267999298
2077,143246.362810645
12960,233197.42190101545
15837,205595.9082464127
8805,245584.91039805394
9987,234739.16018080528
1580,299668.6691316041
11089,126130.10481772991
10926,228309.47921248907
12773,442603.82080884767
6490,287912.4265311807
10858,126657.07713470589
2831,124658.55604266054
16326,151576.46540252244
371,229845.95184051848
8852,187027.9273357991
6713,267361.5902542544
4230,208481.8086865281
3639,215873.09232167585
3642,192315.75734427053
5149,190575.63031638763
2861,194135.61850821075
13300,87182.06442124303
2807,376868.7336107221
5919,102041.74517043476
12716,475852.88445971196
4271,237337.0673350593
16055,244314.36896626026
3747,252766.09658662416
5857,272707.166039752
6884,347512.384276539
16027,288737.61960818036
3512,296214.65744243824
5181,176260.32600334517
16732,274801.78907934384
1908,178297.4375272482
12082,170703.55615223004
7286,136828.14121019343
8216,136140.3825388984
6929,327936.58065751294
3950,316806.78949357587
12479,172602.9824773859
877,124431.74679736055
1366,184226.41040838737
384,138629.02105489039
5767,203033.12263676774
6910,149212.0390060404
187,209735.32587113028
10164,283011.194182319
8603,246497.1180730467
15834,145976.44226662465
3078,129869.02976393528
3479,253126.5577357406
6671,225716.5822299171
6078,169144.9315794317
16271,132546.255685822
16191,166511.17764127036
11544,189399.36790752382
7781,204808.77691899813
14918,313091.9695501105
6238,223485.82534636068
12989,203925.62360760366
11907,184838.41172948974
9696,148875.9434648211
14084,356309.8356714779
3895,159468.84512068873
4367,178938.97166557846
8453,68532.46288205555
7638,339782.3222391642
8373,233056.25510255818
4674,184382.84146772296
15787,143794.13854398162
5903,280736.0461396818
13679,199286.2180042005
9018,313971.065378284
15823,256415.40040191062
13289,149768.60023571455
9896,189705.2591258377
14436,193250.28480824712
5547,273278.9242308148
4048,397118.4596815301
16579,203522.91763840735
8550,207588.01619237923
9385,281365.88090316375
5242,162831.37126330557
31,231344.6947908679
6144,288862.44229358516
3990,202460.92800706666
2523,86121.19402609528
12608,284211.98639381916
7234,194506.2638292265
15264,213474.6417496172
9623,194412.88622338328
3161,328441.7347208246
7425,101185.9066252906
13021,254685.016185553
4044,157210.4731200274
15411,239259.71134558006
979,296754.7876799593
5514,238330.5256761741
4817,168671.00973029863
2115,182309.98934574268
10571,280661.44536296086
8992,244454.74809970695
15546,186883.938557281
11359,141569.40272611598
11972,175559.1670762618
12838,168219.68225826294
5948,126413.35528741353
422,284701.5367225958
4855,163495.59553322959
16197,109165.67621730082
8926,427017.55570371787
5703,175869.01550764727
8848,217125.158735269
7039,292336.6246829752
3806,163553.54577686448
15154,214735.71059649278
13132,190999.82088295574
7438,178444.4570581151
4398,239464.91852867306
2440,186700.20172861495
3751,133385.92171768768
1476,177425.27995327982
2264,292273.73870363174
16444,158466.02073625274
10704,165878.6047019091
4033,141067.5068070836
4508,113751.03222655905
16290,241153.27491071005
10387,201252.60356019027
5457,151442.68189716098
4910,289799.7497245777
7451,185617.53736877642
10732,171598.0375679549
8015,121194.73541687637
6148,179703.50286458444
5892,246175.63986365928
7825,211246.1268440099
6851,234188.5097097629
6633,199752.51234140142
2139,272938.6647126729
10213,284108.6383785549
2830,217377.65755613163
13907,134103.40589659903
15897,373366.3233481382
8311,177087.72296856102
14230,190021.80979318306
3878,188956.52053114085
13732,167091.74977664897
12110,181338.2301931416
10675,355499.80066238326
12946,129597.7045509915
16754,215045.24775300725
4394,286847.6923069312
16728,170115.0003982973
14378,311934.5329388563
9949,176759.2072736018
994,169035.87047293305
13258,141889.42491464704
5883,404317.8214688778
6933,327075.2912662032
13193,214636.91181115172
13286,167016.0888051752
13407,381185.78865144023
7512,123574.1529883326
7221,198549.472381478
14428,178317.89755240254
1740,191609.8841939233
3,136024.18612187385
12952,217608.93612550534
11537,135059.91654532633
2558,134565.87599963314
14081,269132.22179978044
3517,243837.83661408973
7149,231741.2858824796
15777,119910.6983112251
8995,220163.34803803402
826,399850.0489746148
509,260714.24181128715
14875,329259.45801227854
6591,159828.89413533057
11283,102242.42109935108
9897,243418.84510433697
14902,174600.73357609782
14291,164204.16366757502
3162,240235.01454936023
4206,182497.52264249008
11580,203557.953706236
2007,245128.40196572215
14939,346571.4147645274
13572,171239.9174736074
